"","Group.1","Group.2","Group.3","x"
"3000",2017,"January",25,693.087719298246
"3001",2018,"January",25,748.446808510638
"3002",2019,"January",25,488.579574468085
"3003",2009,"July",25,551.879901960784
"3004",2010,"July",25,462.164351851852
"3005",2011,"July",25,580.247549019608
"3006",2012,"July",25,681.391203703704
"3007",2013,"July",25,704.205882352941
"3008",2014,"July",25,710.2625
"3009",2015,"July",25,645.475427350427
"3010",2016,"July",25,596.295634920635
"3011",2017,"July",25,584.388211382114
"3012",2018,"July",25,652.335
"3013",2019,"July",25,604.864779874214
"3014",2009,"June",25,681.004901960784
"3015",2010,"June",25,667.046296296296
"3016",2011,"June",25,552.887254901961
"3017",2012,"June",25,615.738425925926
"3018",2013,"June",25,670.904411764706
"3019",2014,"June",25,594.325757575758
"3020",2015,"June",25,620.270325203252
"3021",2016,"June",25,576.860119047619
"3022",2017,"June",25,446.518518518519
"3023",2018,"June",25,557.698784722222
"3024",2019,"June",25,549.716666666667
"3025",2010,"March",25,741.282407407407
"3026",2011,"March",25,781.602941176471
"3027",2012,"March",25,496.305555555556
"3028",2013,"March",25,695.87962962963
"3029",2014,"March",25,679.186111111111
"3030",2015,"March",25,695.95045045045
"3031",2016,"March",25,576.407960199005
"3032",2017,"March",25,590.998903508772
"3033",2018,"March",25,555.543402777778
"3034",2019,"March",25,565.281462585034
"3035",2009,"May",25,601.647058823529
"3036",2010,"May",25,587.122685185185
"3037",2011,"May",25,630.536764705882
"3038",2012,"May",25,676.689814814815
"3039",2013,"May",25,625.06712962963
"3040",2014,"May",25,484.751302083333
"3041",2015,"May",25,573.83547008547
"3042",2016,"May",25,598.898255813953
"3043",2017,"May",25,611.872807017544
"3044",2018,"May",25,722.5859375
"3045",2019,"May",25,472.023333333333
"3046",2009,"November",25,709.344907407407
"3047",2010,"November",25,676.341145833333
"3048",2011,"November",25,792.328431372549
"3049",2012,"November",25,495.520833333333
"3050",2013,"November",25,712.64224137931
"3051",2014,"November",25,635.725260416667
"3052",2015,"November",25,662.689024390244
"3053",2016,"November",25,751.845085470085
"3054",2017,"November",25,625.454710144928
"3055",2018,"November",25,477.2275
"3056",2009,"October",25,384.925925925926
"3057",2010,"October",25,641.18137254902
"3058",2011,"October",25,617.017156862745
"3059",2012,"October",25,689.946759259259
"3060",2013,"October",25,713.047222222222
"3061",2014,"October",25,606.608585858586
"3062",2015,"October",25,499.029914529915
"3063",2016,"October",25,629.411458333333
"3064",2017,"October",25,609.324275362319
"3065",2018,"October",25,640.738095238095
"3066",2009,"September",25,780.988425925926
"3067",2010,"September",25,492.244845360825
"3068",2011,"September",25,445.122549019608
"3069",2012,"September",25,720.453703703704
"3070",2013,"September",25,729.924679487179
"3071",2014,"September",25,632.439393939394
"3072",2015,"September",25,776.425
"3073",2016,"September",25,495.12003968254
"3074",2017,"September",25,587.017592592593
"3075",2018,"September",25,638.794871794872
"3076",2010,"April",26,397.384259259259
"3077",2011,"April",26,454.276960784314
"3078",2012,"April",26,708.710648148148
"3079",2013,"April",26,771.645833333333
"3080",2014,"April",26,555.217741935484
"3081",2015,"April",26,441.779605263158
"3082",2016,"April",26,665.731707317073
"3083",2017,"April",26,553.722222222222
"3084",2018,"April",26,664.484929078014
"3085",2019,"April",26,554.989379084967
"3086",2009,"August",26,628.536764705882
"3087",2010,"August",26,648.46568627451
"3088",2011,"August",26,726.240196078431
"3089",2012,"August",26,455.115740740741
"3090",2013,"August",26,672.1484375
"3091",2014,"August",26,588.20202020202
"3092",2015,"August",26,588.810897435897
"3093",2016,"August",26,818.965811965812
"3094",2017,"August",26,614.216085271318
"3095",2018,"August",26,448.293300653595
"3096",2009,"December",26,699.25
"3097",2010,"December",26,644.186274509804
"3098",2011,"December",26,721.604166666667
"3099",2012,"December",26,782.767156862745
"3100",2013,"December",26,730.89247311828
"3101",2014,"December",26,609.931451612903
"3102",2015,"December",26,623.801041666667
"3103",2016,"December",26,520.427083333333
"3104",2017,"December",26,652.202256944444
"3105",2018,"December",26,583.013333333333
"3106",2010,"February",26,756.960648148148
"3107",2011,"February",26,531.533854166667
"3108",2012,"February",26,411.520833333333
"3109",2013,"February",26,663.699074074074
"3110",2014,"February",26,676.381720430108
"3111",2015,"February",26,711.603603603604
"3112",2016,"February",26,763.916666666667
"3113",2017,"February",26,515.15811965812
"3114",2018,"February",26,685.494791666667
"3115",2019,"February",26,619.895
"3116",2010,"January",26,539.337962962963
"3117",2011,"January",26,505.953431372549
"3118",2012,"January",26,561.884259259259
"3119",2013,"January",26,641.386574074074
"3120",2014,"January",26,732.611979166667
"3121",2015,"January",26,694.528571428571
"3122",2016,"January",26,700.224206349206
"3123",2017,"January",26,561.743421052632
"3124",2018,"January",26,594.396276595745
"3125",2019,"January",26,520.308673469388
"3126",2009,"July",26,450.176470588235
"3127",2010,"July",26,621.157407407407
"3128",2011,"July",26,618.732843137255
"3129",2012,"July",26,684.597222222222
"3130",2013,"July",26,785.125
"3131",2014,"July",26,550.436111111111
"3132",2015,"July",26,545.551282051282
"3133",2016,"July",26,625.214285714286
"3134",2017,"July",26,606.191056910569
"3135",2018,"July",26,642.8025
"3136",2019,"July",26,631.435534591195
"3137",2009,"June",26,788.772058823529
"3138",2010,"June",26,448.597222222222
"3139",2011,"June",26,412.490196078431
"3140",2012,"June",26,650.770833333333
"3141",2013,"June",26,686.84068627451
"3142",2014,"June",26,628.55078125
"3143",2015,"June",26,696.009146341463
"3144",2016,"June",26,467.392857142857
"3145",2017,"June",26,575.210648148148
"3146",2018,"June",26,573.537326388889
"3147",2019,"June",26,609.365833333333
"3148",2010,"March",26,807.011574074074
"3149",2011,"March",26,570.164215686274
"3150",2012,"March",26,680.967592592593
"3151",2013,"March",26,755.766203703704
"3152",2014,"March",26,700.170833333333
"3153",2015,"March",26,695.347972972973
"3154",2016,"March",26,619.252976190476
"3155",2017,"March",26,463.314692982456
"3156",2018,"March",26,636.505208333333
"3157",2019,"March",26,618.606292517007
"3158",2009,"May",26,660.262254901961
"3159",2010,"May",26,633.224537037037
"3160",2011,"May",26,657.522058823529
"3161",2012,"May",26,527.050925925926
"3162",2013,"May",26,449.25462962963
"3163",2014,"May",26,568.971354166667
"3164",2015,"May",26,592.660256410256
"3165",2016,"May",26,596.014534883721
"3166",2017,"May",26,700.836622807018
"3167",2018,"May",26,578.894965277778
"3168",2019,"May",26,390.055288461538
"3169",2009,"November",26,666.625
"3170",2010,"November",26,754.950520833333
"3171",2011,"November",26,405.830882352941
"3172",2012,"November",26,678.976851851852
"3173",2013,"November",26,734.682471264368
"3174",2014,"November",26,635.733072916667
"3175",2015,"November",26,654.622916666667
"3176",2016,"November",26,637.461538461538
"3177",2017,"November",26,550.203804347826
"3178",2018,"November",26,598.164166666667
"3179",2009,"October",26,612.206018518518
"3180",2010,"October",26,636.007352941176
"3181",2011,"October",26,718.838235294118
"3182",2012,"October",26,749.930555555556
"3183",2013,"October",26,552.236111111111
"3184",2014,"October",26,511.651515151515
"3185",2015,"October",26,543.017094017094
"3186",2016,"October",26,579.410416666667
"3187",2017,"October",26,648.740740740741
"3188",2018,"October",26,753.245833333333
"3189",2009,"September",26,455.555555555556
"3190",2010,"September",26,493.017857142857
"3191",2011,"September",26,658.107843137255
"3192",2012,"September",26,761.560185185185
"3193",2013,"September",26,660.88141025641
"3194",2014,"September",26,827.579545454545
"3195",2015,"September",26,620.163617886179
"3196",2016,"September",26,613.871031746032
"3197",2017,"September",26,668.915740740741
"3198",2018,"September",26,699.61858974359
"3199",2010,"April",27,610.912037037037
"3200",2011,"April",27,642.044117647059
"3201",2012,"April",27,801.523148148148
"3202",2013,"April",27,624.784722222222
"3203",2014,"April",27,485.594444444444
"3204",2015,"April",27,569.496710526316
"3205",2016,"April",27,683.886178861789
"3206",2017,"April",27,586.305921052632
"3207",2018,"April",27,733.660460992908
"3208",2019,"April",27,486.075163398693
"3209",2009,"August",27,684.029411764706
"3210",2010,"August",27,746.453431372549
"3211",2011,"August",27,504.492647058824
"3212",2012,"August",27,635.474537037037
"3213",2013,"August",27,674.809895833333
"3214",2014,"August",27,613.241161616162
"3215",2015,"August",27,568.421875
"3216",2016,"August",27,653.13125
"3217",2017,"August",27,424.361434108527
"3218",2018,"August",27,563.682189542484
"3219",2009,"December",27,510.983796296296
"3220",2010,"December",27,507.892156862745
"3221",2011,"December",27,556.930555555556
"3222",2012,"December",27,620.107843137255
"3223",2013,"December",27,678.346774193548
"3224",2014,"December",27,547.004032258065
"3225",2015,"December",27,601.983333333333
"3226",2016,"December",27,478.688541666667
"3227",2017,"December",27,557.934027777778
"3228",2018,"December",27,456.670068027211
"3229",2010,"February",27,507.00462962963
"3230",2011,"February",27,411.96875
"3231",2012,"February",27,666.638888888889
"3232",2013,"February",27,696.662037037037
"3233",2014,"February",27,715.247311827957
"3234",2015,"February",27,807.880787037037
"3235",2016,"February",27,636.548611111111
"3236",2017,"February",27,604.507478632479
"3237",2018,"February",27,676.341836734694
"3238",2019,"February",27,645.106666666667
"3239",2010,"January",27,663.777777777778
"3240",2011,"January",27,676.629901960784
"3241",2012,"January",27,708.31712962963
"3242",2013,"January",27,524.68287037037
"3243",2014,"January",27,361.358072916667
"3244",2015,"January",27,603.565476190476
"3245",2016,"January",27,622.118055555556
"3246",2017,"January",27,643.642543859649
"3247",2018,"January",27,553.208333333333
"3248",2019,"January",27,405.280381944444
"3249",2009,"July",27,642.441176470588
"3250",2010,"July",27,613.333333333333
"3251",2011,"July",27,659.325980392157
"3252",2012,"July",27,779.347222222222
"3253",2013,"July",27,592.519607843137
"3254",2014,"July",27,539.8375
"3255",2015,"July",27,579.487179487179
"3256",2016,"July",27,657.358134920635
"3257",2017,"July",27,618.818089430894
"3258",2018,"July",27,771.3975
"3259",2019,"July",27,576.630503144654
"3260",2009,"June",27,526.235294117647
"3261",2010,"June",27,392.856481481481
"3262",2011,"June",27,610.80637254902
"3263",2012,"June",27,694.391203703704
"3264",2013,"June",27,699.416666666667
"3265",2014,"June",27,682.865885416667
"3266",2015,"June",27,565.166666666667
"3267",2016,"June",27,565.473214285714
"3268",2017,"June",27,587.512731481482
"3269",2018,"June",27,596.099826388889
"3270",2019,"June",27,624.281045751634
"3271",2010,"March",27,571.368055555556
"3272",2011,"March",27,477.622549019608
"3273",2012,"March",27,739.425925925926
"3274",2013,"March",27,713.553240740741
"3275",2014,"March",27,709.191666666667
"3276",2015,"March",27,787.265765765766
"3277",2016,"March",27,556.422731804586
"3278",2017,"March",27,553.334459459459
"3279",2018,"March",27,657.806423611111
"3280",2019,"March",27,648.647959183673
"3281",2009,"May",27,655.904411764706
"3282",2010,"May",27,638.416666666667
"3283",2011,"May",27,762.941176470588
"3284",2012,"May",27,423.541666666667
"3285",2013,"May",27,601.324074074074
"3286",2014,"May",27,562.727272727273
"3287",2015,"May",27,617.379273504274
"3288",2016,"May",27,740.643410852713
"3289",2017,"May",27,561.286184210526
"3290",2018,"May",27,456.865451388889
"3291",2019,"May",27,491.342147435897
"3292",2009,"November",27,807.581018518518
"3293",2010,"November",27,437.723958333333
"3294",2011,"November",27,458.264705882353
"3295",2012,"November",27,641.386574074074
"3296",2013,"November",27,743.135057471264
"3297",2014,"November",27,664.7890625
"3298",2015,"November",27,808.145833333333
"3299",2016,"November",27,504.608974358974
"3300",2017,"November",27,673.603260869565
"3301",2018,"November",27,597.4325
"3302",2009,"October",27,634.460648148148
"3303",2010,"October",27,646.044117647059
"3304",2011,"October",27,689.394607843137
"3305",2012,"October",27,521.509259259259
"3306",2013,"October",27,499.220833333333
"3307",2014,"October",27,510.217171717172
"3308",2015,"October",27,623.42094017094
"3309",2016,"October",27,628.369791666667
"3310",2017,"October",27,791.701992753623
"3311",2018,"October",27,509.710833333333
"3312",2009,"September",27,328.081018518519
"3313",2010,"September",27,640.621212121212
"3314",2011,"September",27,661.571078431373
"3315",2012,"September",27,790.773148148148
"3316",2013,"September",27,929.987179487179
"3317",2014,"September",27,532.227272727273
"3318",2015,"September",27,537.22256097561
"3319",2016,"September",27,653.515873015873
"3320",2017,"September",27,693.537962962963
"3321",2018,"September",27,737.079326923077
"3322",2010,"April",28,662.372685185185
"3323",2011,"April",28,679.375
"3324",2012,"April",28,547.194444444444
"3325",2013,"April",28,445.273148148148
"3326",2014,"April",28,590.166666666667
"3327",2015,"April",28,588.476973684211
"3328",2016,"April",28,701.270833333333
"3329",2017,"April",28,697.559210526316
"3330",2018,"April",28,610.330673758865
"3331",2019,"April",28,359.018790849673
"3332",2009,"August",28,778.075980392157
"3333",2010,"August",28,568.696078431373
"3334",2011,"August",28,414.379901960784
"3335",2012,"August",28,665.664351851852
"3336",2013,"August",28,687.002604166667
"3337",2014,"August",28,621.462121212121
"3338",2015,"August",28,750.729166666667
"3339",2016,"August",28,533.172916666667
"3340",2017,"August",28,570.524224806202
"3341",2018,"August",28,588.963235294118
"3342",2009,"December",28,502.381944444444
"3343",2010,"December",28,561.924019607843
"3344",2011,"December",28,635.592592592593
"3345",2012,"December",28,666.828431372549
"3346",2013,"December",28,516.725806451613
"3347",2014,"December",28,477.98252688172
"3348",2015,"December",28,602.815625
"3349",2016,"December",28,526.5875
"3350",2017,"December",28,561.797743055556
"3351",2018,"December",28,493.786666666667
"3352",2010,"February",28,396.9375
"3353",2011,"February",28,670.3203125
"3354",2012,"February",28,717.074074074074
"3355",2013,"February",28,727.988425925926
"3356",2014,"February",28,801.514784946237
"3357",2015,"February",28,597.128472222222
"3358",2016,"February",28,587.140873015873
"3359",2017,"February",28,625.844017094017
"3360",2018,"February",28,675.132653061224
"3361",2019,"February",28,619.633333333333
"3362",2010,"January",28,680.143518518518
"3363",2011,"January",28,748.235294117647
"3364",2012,"January",28,505.168981481481
"3365",2013,"January",28,429.046296296296
"3366",2014,"January",28,504.404947916667
"3367",2015,"January",28,660.128571428571
"3368",2016,"January",28,627.448412698413
"3369",2017,"January",28,585.032894736842
"3370",2018,"January",28,397.274822695035
"3371",2019,"January",28,310.710884353742
"3372",2009,"July",28,648.485294117647
"3373",2010,"July",28,620.550925925926
"3374",2011,"July",28,662.28431372549
"3375",2012,"July",28,586.972222222222
"3376",2013,"July",28,429.639705882353
"3377",2014,"July",28,570.190277777778
"3378",2015,"July",28,616.957264957265
"3379",2016,"July",28,683.700396825397
"3380",2017,"July",28,770.065040650407
"3381",2018,"July",28,650.4175
"3382",2019,"July",28,497.331790123457
"3383",2009,"June",28,453.990196078431
"3384",2010,"June",28,596.208333333333
"3385",2011,"June",28,626.477941176471
"3386",2012,"June",28,703.652777777778
"3387",2013,"June",28,800.553921568627
"3388",2014,"June",28,511.430989583333
"3389",2015,"June",28,464.838414634146
"3390",2016,"June",28,642.464285714286
"3391",2017,"June",28,600.866898148148
"3392",2018,"June",28,596.739583333333
"3393",2019,"June",28,698.75408496732
"3394",2010,"March",28,453.898148148148
"3395",2011,"March",28,661.509803921569
"3396",2012,"March",28,743.599537037037
"3397",2013,"March",28,784.185185185185
"3398",2014,"March",28,857.038888888889
"3399",2015,"March",28,699.111486486486
"3400",2016,"March",28,483.725903614458
"3401",2017,"March",28,625.893018018018
"3402",2018,"March",28,687.651595744681
"3403",2019,"March",28,692.590136054422
"3404",2009,"May",28,660.713235294118
"3405",2010,"May",28,734.962962962963
"3406",2011,"May",28,522.18137254902
"3407",2012,"May",28,613.300925925926
"3408",2013,"May",28,634.236111111111
"3409",2014,"May",28,597.190656565657
"3410",2015,"May",28,639.772435897436
"3411",2016,"May",28,548.281976744186
"3412",2017,"May",28,396.202850877193
"3413",2018,"May",28,565.216145833333
"3414",2019,"May",28,534.302884615385
"3415",2009,"November",28,515.201388888889
"3416",2010,"November",28,386.119791666667
"3417",2011,"November",28,660.955882352941
"3418",2012,"November",28,750.634259259259
"3419",2013,"November",28,640.614942528736
"3420",2014,"November",28,755.572580645161
"3421",2015,"November",28,678.7125
"3422",2016,"November",28,703.309210526316
"3423",2017,"November",28,691.776268115942
"3424",2018,"November",28,604.3375
"3425",2009,"October",28,637.111111111111
"3426",2010,"October",28,714.843137254902
"3427",2011,"October",28,704.166666666667
"3428",2012,"October",28,512.087962962963
"3429",2013,"October",28,564.880555555556
"3430",2014,"October",28,572.497474747475
"3431",2015,"October",28,639.93201754386
"3432",2016,"October",28,712.6625
"3433",2017,"October",28,609.036231884058
"3434",2018,"October",28,437.233333333333
"3435",2009,"September",28,610.282407407407
"3436",2010,"September",28,703.377551020408
"3437",2011,"September",28,576.786764705882
"3438",2012,"September",28,804.747685185185
"3439",2013,"September",28,556.62037037037
"3440",2014,"September",28,481.863636363636
"3441",2015,"September",28,643.685975609756
"3442",2016,"September",28,726.169642857143
"3443",2017,"September",28,702.219696969697
"3444",2018,"September",28,520.417467948718
"3445",2010,"April",29,674.43287037037
"3446",2011,"April",29,721.458333333333
"3447",2012,"April",29,440.571759259259
"3448",2013,"April",29,657.75462962963
"3449",2014,"April",29,557.134408602151
"3450",2015,"April",29,636.921052631579
"3451",2016,"April",29,736.425595238095
"3452",2017,"April",29,556.600877192982
"3453",2018,"April",29,496.488475177305
"3454",2019,"April",29,551.303921568627
"3455",2009,"August",29,486.338235294118
"3456",2010,"August",29,463.296568627451
"3457",2011,"August",29,608.137254901961
"3458",2012,"August",29,666.581018518518
"3459",2013,"August",29,678.674479166667
"3460",2014,"August",29,721.114898989899
"3461",2015,"August",29,520.847916666667
"3462",2016,"August",29,652.386752136752
"3463",2017,"August",29,580.210317460317
"3464",2018,"August",29,623.121732026144
"3465",2009,"December",29,592.094907407407
"3466",2010,"December",29,603.629901960784
"3467",2011,"December",29,615.166666666667
"3468",2012,"December",29,541.828431372549
"3469",2013,"December",29,570.674731182796
"3470",2014,"December",29,504.836021505376
"3471",2015,"December",29,602.790598290598
"3472",2016,"December",29,441.472916666667
"3473",2017,"December",29,548.1015625
"3474",2018,"December",29,482.81
"3475",2012,"February",29,762.354166666667
"3476",2016,"February",29,671.082341269841
"3477",2010,"January",29,726.324074074074
"3478",2011,"January",29,480.188725490196
"3479",2012,"January",29,420.694444444444
"3480",2013,"January",29,632.414351851852
"3481",2014,"January",29,619.018229166667
"3482",2015,"January",29,653.753571428571
"3483",2016,"January",29,675.53373015873
"3484",2017,"January",29,528.601973684211
"3485",2018,"January",29,474.285460992908
"3486",2019,"January",29,497.541666666667
"3487",2009,"July",29,678.990196078431
"3488",2010,"July",29,658.261574074074
"3489",2011,"July",29,786.066176470588
"3490",2012,"July",29,476.80787037037
"3491",2013,"July",29,632.602941176471
"3492",2014,"July",29,554.134722222222
"3493",2015,"July",29,621.959401709402
"3494",2016,"July",29,773.835317460317
"3495",2017,"July",29,567.661585365854
"3496",2018,"July",29,503.570833333333
"3497",2019,"July",29,562.594135802469
"3498",2009,"June",29,649.696078431373
"3499",2010,"June",29,569.740740740741
"3500",2011,"June",29,654.142156862745
"3501",2012,"June",29,786.259259259259
"3502",2013,"June",29,611.504901960784
"3503",2014,"June",29,357.309895833333
"3504",2015,"June",29,590.520325203252
"3505",2016,"June",29,679.320436507937
"3506",2017,"June",29,552.938095238095
"3507",2018,"June",29,687.28125
"3508",2019,"June",29,441.241830065359
"3509",2010,"March",29,655.694444444444
"3510",2011,"March",29,685.512254901961
"3511",2012,"March",29,808.671296296296
"3512",2013,"March",29,463.520833333333
"3513",2014,"March",29,697.568055555556
"3514",2015,"March",29,675.664414414414
"3515",2016,"March",29,646.289314516129
"3516",2017,"March",29,599.324561403509
"3517",2018,"March",29,737.632092198582
"3518",2019,"March",29,681.345238095238
"3519",2009,"May",29,802.894607843137
"3520",2010,"May",29,475.599537037037
"3521",2011,"May",29,432.134803921569
"3522",2012,"May",29,639.009259259259
"3523",2013,"May",29,646.481481481482
"3524",2014,"May",29,623.957070707071
"3525",2015,"May",29,704.053418803419
"3526",2016,"May",29,483.429263565891
"3527",2017,"May",29,541.794956140351
"3528",2018,"May",29,588.194444444444
"3529",2019,"May",29,501.11217948718
"3530",2009,"November",29,430.178240740741
"3531",2010,"November",29,667.947916666667
"3532",2011,"November",29,662.828431372549
"3533",2012,"November",29,662.75
"3534",2013,"November",29,772.945402298851
"3535",2014,"November",29,599.216397849462
"3536",2015,"November",29,549.295833333333
"3537",2016,"November",29,668.129273504274
"3538",2017,"November",29,648.801630434783
"3539",2018,"November",29,636.119281045752
"3540",2009,"October",29,680.143518518518
"3541",2010,"October",29,814.09068627451
"3542",2011,"October",29,447.823529411765
"3543",2012,"October",29,703.576388888889
"3544",2013,"October",29,607.697222222222
"3545",2014,"October",29,618.473958333333
"3546",2015,"October",29,669.837719298246
"3547",2016,"October",29,575.278846153846
"3548",2017,"October",29,497.320652173913
"3549",2018,"October",29,575.87
"3550",2009,"September",29,707.00462962963
"3551",2010,"September",29,753.888324873096
"3552",2011,"September",29,623.5
"3553",2012,"September",29,523.722222222222
"3554",2013,"September",29,516.966049382716
"3555",2014,"September",29,643.489898989899
"3556",2015,"September",29,663.708333333333
"3557",2016,"September",29,714.068452380952
"3558",2017,"September",29,596.142045454545
"3559",2018,"September",29,526.044070512821
"3560",2010,"April",30,767.708333333333
"3561",2011,"April",30,506.504901960784
"3562",2012,"April",30,656.666666666667
"3563",2013,"April",30,670.104166666667
"3564",2014,"April",30,619.198924731183
"3565",2015,"April",30,658.712719298246
"3566",2016,"April",30,635.939484126984
"3567",2017,"April",30,469.109649122807
"3568",2018,"April",30,608.849290780142
"3569",2019,"April",30,601.441176470588
"3570",2009,"August",30,420.68137254902
"3571",2010,"August",30,619.446078431373
"3572",2011,"August",30,595.274509803922
"3573",2012,"August",30,663.564814814815
"3574",2013,"August",30,763.817708333333
"3575",2014,"August",30,622.22095959596
"3576",2015,"August",30,476.825
"3577",2016,"August",30,603.010683760684
"3578",2017,"August",30,599.223214285714
"3579",2018,"August",30,562.877450980392
"3580",2009,"December",30,521.24537037037
"3581",2010,"December",30,575.301470588235
"3582",2011,"December",30,609.835648148148
"3583",2012,"December",30,500.049019607843
"3584",2013,"December",30,608.82421875
"3585",2014,"December",30,545.702956989247
"3586",2015,"December",30,551.829954954955
"3587",2016,"December",30,552.015625
"3588",2017,"December",30,544.785590277778
"3589",2018,"December",30,437.950833333333
"3590",2010,"January",30,464.19212962963
"3591",2011,"January",30,326.541666666667
"3592",2012,"January",30,622.173611111111
"3593",2013,"January",30,701.00462962963
"3594",2014,"January",30,621.309895833333
"3595",2015,"January",30,728.469047619048
"3596",2016,"January",30,589.478174603175
"3597",2017,"January",30,524.259868421053
"3598",2018,"January",30,583.609929078014
"3599",2019,"January",30,478.90306122449
"3600",2009,"July",30,675.450980392157
"3601",2010,"July",30,840.083333333333
"3602",2011,"July",30,495.968137254902
"3603",2012,"July",30,631.6875
"3604",2013,"July",30,629.894607843137
"3605",2014,"July",30,600.188888888889
"3606",2015,"July",30,586.448717948718
"3607",2016,"July",30,700.052579365079
"3608",2017,"July",30,562.035416666667
"3609",2018,"July",30,568.191666666667
"3610",2019,"July",30,586.859567901235
"3611",2009,"June",30,641.272058823529
"3612",2010,"June",30,637.108796296296
"3613",2011,"June",30,673.230392156863
"3614",2012,"June",30,589.569444444444
"3615",2013,"June",30,514.865196078431
"3616",2014,"June",30,569.14453125
"3617",2015,"June",30,620.575203252033
"3618",2016,"June",30,591.352182539683
"3619",2017,"June",30,702.959523809524
"3620",2018,"June",30,541.111111111111
"3621",2019,"June",30,481.466503267974
"3622",2010,"March",30,689.662037037037
"3623",2011,"March",30,665.30637254902
"3624",2012,"March",30,905.196759259259
"3625",2013,"March",30,605.289351851852
"3626",2014,"March",30,533.717741935484
"3627",2015,"March",30,729.155405405405
"3628",2016,"March",30,681.466600199402
"3629",2017,"March",30,623.365131578947
"3630",2018,"March",30,566.026595744681
"3631",2019,"March",30,489.855442176871
"3632",2009,"May",30,531.132352941176
"3633",2010,"May",30,392.479166666667
"3634",2011,"May",30,588.5
"3635",2012,"May",30,648.592592592593
"3636",2013,"May",30,608.502314814815
"3637",2014,"May",30,758.516414141414
"3638",2015,"May",30,564.492521367521
"3639",2016,"May",30,590.787790697674
"3640",2017,"May",30,537.673245614035
"3641",2018,"May",30,569.550347222222
"3642",2019,"May",30,553.008814102564
"3643",2009,"November",30,651.155092592593
"3644",2010,"November",30,705.674479166667
"3645",2011,"November",30,638.860294117647
"3646",2012,"November",30,802.953703703704
"3647",2013,"November",30,665.988505747126
"3648",2014,"November",30,490.477777777778
"3649",2015,"November",30,641.311458333333
"3650",2016,"November",30,658.602564102564
"3651",2017,"November",30,646.778368794326
"3652",2018,"November",30,740.887254901961
"3653",2009,"October",30,725.537037037037
"3654",2010,"October",30,345.960784313725
"3655",2011,"October",30,351
"3656",2012,"October",30,693.780092592593
"3657",2013,"October",30,618.369444444444
"3658",2014,"October",30,643.30376344086
"3659",2015,"October",30,765.476973684211
"3660",2016,"October",30,429.863247863248
"3661",2017,"October",30,548.747222222222
"3662",2018,"October",30,589.896666666667
"3663",2009,"September",30,716.93287037037
"3664",2010,"September",30,755.412060301507
"3665",2011,"September",30,776.384803921569
"3666",2012,"September",30,463.974537037037
"3667",2013,"September",30,655.828703703704
"3668",2014,"September",30,574.905303030303
"3669",2015,"September",30,678.972916666667
"3670",2016,"September",30,650.644841269841
"3671",2017,"September",30,559.931818181818
"3672",2018,"September",30,464.843930635838
"3673",2009,"August",31,577.06862745098
"3674",2010,"August",31,581.862745098039
"3675",2011,"August",31,611.669117647059
"3676",2012,"August",31,822.356481481482
"3677",2013,"August",31,622.015625
"3678",2014,"August",31,475.693181818182
"3679",2015,"August",31,551.883333333333
"3680",2016,"August",31,672.188541666667
"3681",2017,"August",31,634.678571428571
"3682",2018,"August",31,675.5
"3683",2009,"December",31,622.481481481482
"3684",2010,"December",31,748.769607843137
"3685",2011,"December",31,746.618055555556
"3686",2012,"December",31,850.492647058824
"3687",2013,"December",31,819.299479166667
"3688",2014,"December",31,732.065277777778
"3689",2015,"December",31,625.732638888889
"3690",2016,"December",31,669.667735042735
"3691",2017,"December",31,694.247395833333
"3692",2018,"December",31,618.8175
"3693",2010,"January",31,332.905092592593
"3694",2011,"January",31,588.424019607843
"3695",2012,"January",31,621.141203703704
"3696",2013,"January",31,619.849537037037
"3697",2014,"January",31,738.225260416667
"3698",2015,"January",31,541.133333333333
"3699",2016,"January",31,490.469246031746
"3700",2017,"January",31,581.495614035088
"3701",2018,"January",31,613.406028368794
"3702",2019,"January",31,521.6015625
"3703",2009,"July",31,798.928921568627
"3704",2010,"July",31,600.638888888889
"3705",2011,"July",31,463.96568627451
"3706",2012,"July",31,652.280092592593
"3707",2013,"July",31,634.049019607843
"3708",2014,"July",31,551.318055555556
"3709",2015,"July",31,774.998931623932
"3710",2016,"July",31,567.630952380952
"3711",2017,"July",31,605.997747747748
"3712",2018,"July",31,591.7025
"3713",2019,"July",31,607.969135802469
"3714",2010,"March",31,710.708333333333
"3715",2011,"March",31,698.291666666667
"3716",2012,"March",31,603.224537037037
"3717",2013,"March",31,486.30787037037
"3718",2014,"March",31,625.659946236559
"3719",2015,"March",31,734.260135135135
"3720",2016,"March",31,723.934065934066
"3721",2017,"March",31,742.258771929825
"3722",2018,"March",31,682.754432624114
"3723",2019,"March",31,425.695578231293
"3724",2009,"May",31,480.776960784314
"3725",2010,"May",31,554.81862745098
"3726",2011,"May",31,612.21568627451
"3727",2012,"May",31,700.090277777778
"3728",2013,"May",31,722.763888888889
"3729",2014,"May",31,627.64898989899
"3730",2015,"May",31,381.200854700855
"3731",2016,"May",31,607.092054263566
"3732",2017,"May",31,534.55518018018
"3733",2018,"May",31,597.115451388889
"3734",2019,"May",31,610.737980769231
"3735",2009,"October",31,474.956018518519
"3736",2010,"October",31,366.933823529412
"3737",2011,"October",31,680.107843137255
"3738",2012,"October",31,703.134259259259
"3739",2013,"October",31,644.190277777778
"3740",2014,"October",31,729.301075268817
